X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
-0.194185	1.52179	-0.728477	0.583312	0	0	-0.194185	-0.728477
-0.199347	1.52106	-0.733151	0.632231	0	0	-0.199347	-0.733151
-0.206149	1.52067	-0.739249	0.681794	0	0	-0.206149	-0.739249
-0.21446	1.51944	-0.744836	0.732061	0	0	-0.21446	-0.744836
-0.225759	1.51754	-0.751635	0.782145	0	0	-0.225759	-0.751635
-0.237683	1.51858	-0.758615	0.832214	0	0	-0.237683	-0.758615
-0.250288	1.52126	-0.766602	0.881913	0	0	-0.250288	-0.766602
-0.265123	1.52264	-0.775063	0.931955	0	0	-0.265123	-0.775063
-0.280173	1.52395	-0.783576	0.981648	0	0	-0.280173	-0.783576
-0.292659	1.52431	-0.790379	1.03195	0	0	-0.292659	-0.790379
-0.305951	1.5238	-0.797424	1.08201	0	0	-0.305951	-0.797424
-0.316814	1.52349	-0.802808	1.13167	0	0	-0.316814	-0.802808
-0.325731	1.5232	-0.807248	1.18227	0	0	-0.325731	-0.807248
-0.335385	1.52234	-0.811607	1.23187	0	0	-0.335385	-0.811607
-0.345793	1.52202	-0.815738	1.28204	0	0	-0.345793	-0.815738
-0.35461	1.52282	-0.819378	1.33204	0	0	-0.35461	-0.819378
-0.361171	1.52358	-0.82297	1.38171	0	0	-0.361171	-0.82297
-0.366008	1.52339	-0.82681	1.43143	0	0	-0.366008	-0.82681
-0.370226	1.52156	-0.829896	1.48099	0	0	-0.370226	-0.829896
-0.374529	1.51919	-0.832333	1.5306	0	0	-0.374529	-0.832333
-0.378961	1.51789	-0.833899	1.58073	0	0	-0.378961	-0.833899
-0.383737	1.51758	-0.835213	1.63103	0	0	-0.383737	-0.835213
-0.388967	1.51799	-0.836782	1.68099	0	0	-0.388967	-0.836782
-0.39297	1.5176	-0.838045	1.73069	0	0	-0.39297	-0.838045
-0.396234	1.51698	-0.839848	1.78073	0	0	-0.396234	-0.839848
-0.398683	1.51546	-0.841563	1.83085	0	0	-0.398683	-0.841563
-0.400569	1.51415	-0.843261	1.88151	0	0	-0.400569	-0.843261
-0.40128	1.51382	-0.845074	1.93116	0	0	-0.40128	-0.845074
-0.401775	1.51345	-0.845901	1.98078	0	0	-0.401775	-0.845901
-0.402065	1.51296	-0.846261	2.03054	0	0	-0.402065	-0.846261
-0.402044	1.51224	-0.846427	2.08063	0	0	-0.402044	-0.846427
-0.402124	1.51181	-0.846724	2.13026	0	0	-0.402124	-0.846724
-0.401924	1.5116	-0.846856	2.18046	0	0	-0.401924	-0.846856
-0.401701	1.51134	-0.847132	2.23046	0	0	-0.401701	-0.847132
-0.401971	1.51119	-0.847377	2.28057	0	0	-0.401971	-0.847377
-0.401936	1.51076	-0.84719	2.33036	0	0	-0.401936	-0.84719
-0.401689	1.51037	-0.847244	2.38034	0	0	-0.401689	-0.847244
-0.400974	1.51035	-0.847057	2.43	0	0	-0.400974	-0.847057
-0.400582	1.51017	-0.846569	2.48014	0	0	-0.400582	-0.846569
-0.400204	1.51006	-0.846168	2.53024	0	0	-0.400204	-0.846168
-0.399669	1.51032	-0.845467	2.5804	0	0	-0.399669	-0.845467
-0.399261	1.51073	-0.844688	2.63115	0	0	-0.399261	-0.844688
-0.398915	1.51062	-0.843759	2.68136	0	0	-0.398915	-0.843759
-0.398987	1.51055	-0.842935	2.73128	0	0	-0.398987	-0.842935
-0.399308	1.5106	-0.842182	2.7814	0	0	-0.399308	-0.842182
-0.399848	1.51097	-0.841866	2.83161	0	0	-0.399848	-0.841866
-0.399739	1.51085	-0.841272	2.88218	0	0	-0.399739	-0.841272
-0.398641	1.51047	-0.839954	2.93233	0	0	-0.398641	-0.839954
-0.395442	1.51016	-0.838262	2.98242	0	0	-0.395442	-0.838262
-0.390998	1.50998	-0.838031	3.03211	0	0	-0.390998	-0.838031
-0.385216	1.50759	-0.839683	3.08223	0	0	-0.385216	-0.839683
-0.377342	1.50187	-0.842745	3.13232	0	0	-0.377342	-0.842745
-0.363768	1.49427	-0.845959	3.18223	0	0	-0.363768	-0.845959
-0.344893	1.48603	-0.846876	3.23215	0	0	-0.344893	-0.846876
-0.325444	1.47983	-0.845663	3.28275	0	0	-0.325444	-0.845663
-0.300848	1.47174	-0.843234	3.33293	0	0	-0.300848	-0.843234
-0.273751	1.46092	-0.838931	3.38318	0	0	-0.273751	-0.838931
-0.240692	1.44732	-0.831732	3.43318	0	0	-0.240692	-0.831732
-0.203681	1.43659	-0.82023	3.48336	0	0	-0.203681	-0.82023
-0.160848	1.4333	-0.803928	3.53397	0	0	-0.160848	-0.803928
-0.116724	1.43863	-0.785664	3.58417	0	0	-0.116724	-0.785664
-0.0713799	1.44563	-0.766278	3.63468	0	0	-0.0713799	-0.766278
-0.026577	1.44791	-0.741293	3.68445	0	0	-0.026577	-0.741293
0.0157504	1.45995	-0.719757	3.73397	0	0	0.0157504	-0.719757
0.051672	1.47284	-0.699426	3.78358	0	0	0.051672	-0.699426
0.0794424	1.48316	-0.682464	3.83378	0	0	0.0794424	-0.682464
0.103847	1.49101	-0.664025	3.88332	0	0	0.103847	-0.664025
0.121114	1.49343	-0.649569	3.9335	0	0	0.121114	-0.649569
0.137787	1.49457	-0.638287	3.98364	0	0	0.137787	-0.638287
0.151781	1.4913	-0.627534	4.03376	0	0	0.151781	-0.627534
0.165021	1.48968	-0.619133	4.08391	0	0	0.165021	-0.619133
0.174499	1.48566	-0.606476	4.134	0	0	0.174499	-0.606476
