X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
0.206264	1.52973	-0.0525109	0.5301	0	0	0.206264	-0.0525109
0.20706	1.52973	-0.051956	0.580105	0	0	0.20706	-0.051956
0.207924	1.52909	-0.0511046	0.629772	0	0	0.207924	-0.0511046
0.20894	1.52861	-0.0499271	0.679356	0	0	0.20894	-0.0499271
0.209683	1.5288	-0.0491229	0.729017	0	0	0.209683	-0.0491229
0.210111	1.52906	-0.0484819	0.778875	0	0	0.210111	-0.0484819
0.21092	1.5287	-0.0476665	0.829095	0	0	0.21092	-0.0476665
0.21175	1.52843	-0.0471157	0.87866	0	0	0.21175	-0.0471157
0.212558	1.52815	-0.0470896	0.928295	0	0	0.212558	-0.0470896
0.213001	1.52861	-0.0470893	0.977876	0	0	0.213001	-0.0470893
0.213757	1.5287	-0.0474332	1.02767	0	0	0.213757	-0.0474332
0.214678	1.52838	-0.048041	1.07737	0	0	0.214678	-0.048041
0.215312	1.52827	-0.0486945	1.12818	0	0	0.215312	-0.0486945
0.216109	1.52809	-0.0494459	1.17865	0	0	0.216109	-0.0494459
0.216787	1.528	-0.0503204	1.2286	0	0	0.216787	-0.0503204
0.217391	1.52782	-0.051024	1.27842	0	0	0.217391	-0.051024
0.217962	1.52771	-0.0517112	1.32803	0	0	0.217962	-0.0517112
0.218567	1.52774	-0.0526304	1.37767	0	0	0.218567	-0.0526304
0.219318	1.5277	-0.0534591	1.42783	0	0	0.219318	-0.0534591
0.220433	1.52778	-0.0543513	1.47793	0	0	0.220433	-0.0543513
0.220952	1.52752	-0.0551048	1.52821	0	0	0.220952	-0.0551048
0.221428	1.52748	-0.0559872	1.57769	0	0	0.221428	-0.0559872
0.222416	1.5274	-0.0568742	1.62731	0	0	0.222416	-0.0568742
0.22339	1.52698	-0.0576205	1.67745	0	0	0.22339	-0.0576205
0.224669	1.52669	-0.0583278	1.72759	0	0	0.224669	-0.0583278
0.22627	1.52626	-0.0590736	1.7773	0	0	0.22627	-0.0590736
0.227727	1.52631	-0.0598397	1.82687	0	0	0.227727	-0.0598397
0.229272	1.52638	-0.0604229	1.8771	0	0	0.229272	-0.0604229
0.231401	1.52656	-0.061276	1.92685	0	0	0.231401	-0.061276
0.233799	1.52653	-0.0618675	1.97642	0	0	0.233799	-0.0618675
0.235971	1.52638	-0.062226	2.02703	0	0	0.235971	-0.062226
0.239544	1.52633	-0.0626431	2.07686	0	0	0.239544	-0.0626431
0.242234	1.52628	-0.0631447	2.1268	0	0	0.242234	-0.0631447
0.244966	1.52662	-0.0634625	2.17692	0	0	0.244966	-0.0634625
0.248252	1.52731	-0.0636654	2.22712	0	0	0.248252	-0.0636654
0.25223	1.52798	-0.0636569	2.27726	0	0	0.25223	-0.0636569
0.256601	1.52803	-0.0634049	2.32847	0	0	0.256601	-0.0634049
0.260382	1.52756	-0.0634816	2.37752	0	0	0.260382	-0.0634816
0.263546	1.5267	-0.0630533	2.42815	0	0	0.263546	-0.0630533
0.266372	1.52658	-0.0625529	2.47826	0	0	0.266372	-0.0625529
0.268489	1.52802	-0.0627087	2.52832	0	0	0.268489	-0.0627087
0.270172	1.5297	-0.0629815	2.57812	0	0	0.270172	-0.0629815
0.271253	1.52899	-0.0628003	2.62813	0	0	0.271253	-0.0628003
0.271173	1.52749	-0.0625393	2.67786	0	0	0.271173	-0.0625393
0.270131	1.5281	-0.0632741	2.72847	0	0	0.270131	-0.0632741
0.268677	1.52994	-0.064358	2.77849	0	0	0.268677	-0.064358
0.266439	1.53084	-0.0646746	2.82818	0	0	0.266439	-0.0646746
0.263263	1.53128	-0.0647376	2.87782	0	0	0.263263	-0.0647376
0.259761	1.53142	-0.0646778	2.92748	0	0	0.259761	-0.0646778
0.256054	1.53145	-0.0650914	2.97758	0	0	0.256054	-0.0650914
0.252622	1.53112	-0.0656291	3.02772	0	0	0.252622	-0.0656291
0.248823	1.53008	-0.0664208	3.0778	0	0	0.248823	-0.0664208
0.245706	1.52837	-0.067021	3.12762	0	0	0.245706	-0.067021
0.242594	1.52692	-0.0666932	3.17717	0	0	0.242594	-0.0666932
0.238694	1.52542	-0.0664258	3.22728	0	0	0.238694	-0.0664258
0.235234	1.52511	-0.0663158	3.27686	0	0	0.235234	-0.0663158
0.232569	1.52494	-0.0665085	3.32702	0	0	0.232569	-0.0665085
0.229959	1.52409	-0.0668721	3.3771	0	0	0.229959	-0.0668721
0.228025	1.52274	-0.0674872	3.42787	0	0	0.228025	-0.0674872
0.225808	1.52175	-0.0684098	3.4779	0	0	0.225808	-0.0684098
0.224317	1.52106	-0.0688773	3.52756	0	0	0.224317	-0.0688773
0.222442	1.52003	-0.0694752	3.57817	0	0	0.222442	-0.0694752
0.221025	1.51938	-0.070484	3.62798	0	0	0.221025	-0.070484
0.21969	1.51837	-0.0709937	3.67806	0	0	0.21969	-0.0709937
0.217892	1.51774	-0.0716111	3.72763	0	0	0.217892	-0.0716111
0.216483	1.51728	-0.071982	3.77783	0	0	0.216483	-0.071982
0.215278	1.5167	-0.072706	3.82787	0	0	0.215278	-0.072706
0.214164	1.51627	-0.0737206	3.87751	0	0	0.214164	-0.0737206
0.213846	1.5155	-0.0752391	3.92719	0	0	0.213846	-0.0752391
0.213919	1.51494	-0.0770139	3.97732	0	0	0.213919	-0.0770139
0.213921	1.5147	-0.0782306	4.02789	0	0	0.213921	-0.0782306
0.213657	1.51448	-0.0792165	4.07769	0	0	0.213657	-0.0792165
0.213113	1.5145	-0.0802414	4.12781	0	0	0.213113	-0.0802414
0.212828	1.51447	-0.0807769	4.17812	0	0	0.212828	-0.0807769
0.212493	1.51424	-0.08111	4.22811	0	0	0.212493	-0.08111
0.212159	1.51434	-0.0815182	4.27878	0	0	0.212159	-0.0815182
0.211651	1.51432	-0.0818313	4.32833	0	0	0.211651	-0.0818313
0.211275	1.51434	-0.0821153	4.37797	0	0	0.211275	-0.0821153
0.210932	1.51438	-0.082891	4.42759	0	0	0.210932	-0.082891
0.210402	1.51453	-0.0832559	4.47822	0	0	0.210402	-0.0832559
0.209509	1.51476	-0.083671	4.52788	0	0	0.209509	-0.083671
0.208717	1.5149	-0.0839941	4.57801	0	0	0.208717	-0.0839941
0.207424	1.51497	-0.084201	4.62819	0	0	0.207424	-0.084201
0.205758	1.515	-0.0841438	4.67781	0	0	0.205758	-0.0841438
0.204247	1.51488	-0.0840825	4.72857	0	0	0.204247	-0.0840825
0.202779	1.51465	-0.0839888	4.77913	0	0	0.202779	-0.0839888
0.200406	1.5148	-0.0839409	4.82967	0	0	0.200406	-0.0839409
0.197529	1.5147	-0.083432	4.88031	0	0	0.197529	-0.083432
0.194667	1.51454	-0.0828769	4.93002	0	0	0.194667	-0.0828769
0.192362	1.51437	-0.0825003	4.9802	0	0	0.192362	-0.0825003
0.190738	1.51401	-0.0820251	5.03025	0	0	0.190738	-0.0820251
0.189116	1.51371	-0.0812979	5.07999	0	0	0.189116	-0.0812979
0.18744	1.51381	-0.0803882	5.13013	0	0	0.18744	-0.0803882
0.185981	1.51388	-0.0794081	5.18018	0	0	0.185981	-0.0794081
0.185299	1.51376	-0.0785955	5.23042	0	0	0.185299	-0.0785955
0.185083	1.51382	-0.0781224	5.2804	0	0	0.185083	-0.0781224
0.184879	1.51406	-0.0776743	5.33012	0	0	0.184879	-0.0776743
0.184553	1.51427	-0.0771781	5.38068	0	0	0.184553	-0.0771781
0.184366	1.51449	-0.0767107	5.43041	0	0	0.184366	-0.0767107
0.184286	1.51461	-0.0763858	5.48047	0	0	0.184286	-0.0763858
0.184242	1.51472	-0.0761865	5.53112	0	0	0.184242	-0.0761865
0.184461	1.51475	-0.0759657	5.5812	0	0	0.184461	-0.0759657
0.184799	1.51502	-0.0758548	5.63107	0	0	0.184799	-0.0758548
0.18481	1.51476	-0.0754886	5.68059	0	0	0.18481	-0.0754886
0.185084	1.51455	-0.0751188	5.73083	0	0	0.185084	-0.0751188
0.18558	1.51446	-0.0747885	5.78089	0	0	0.18558	-0.0747885
0.186205	1.51517	-0.074614	5.83107	0	0	0.186205	-0.074614
0.188174	1.51733	-0.0750934	5.88112	0	0	0.188174	-0.0750934
0.191221	1.52037	-0.0755891	5.93125	0	0	0.191221	-0.0755891
0.194592	1.5236	-0.0757746	5.98086	0	0	0.194592	-0.0757746
0.198705	1.52609	-0.0751032	6.03104	0	0	0.198705	-0.0751032
0.203253	1.52853	-0.0747229	6.08113	0	0	0.203253	-0.0747229
0.207962	1.53223	-0.0749303	6.13129	0	0	0.207962	-0.0749303
0.211314	1.53452	-0.0746573	6.18148	0	0	0.211314	-0.0746573
0.215357	1.53735	-0.0737337	6.23229	0	0	0.215357	-0.0737337
0.218482	1.53924	-0.0728729	6.28186	0	0	0.218482	-0.0728729
0.221202	1.53989	-0.0721602	6.33199	0	0	0.221202	-0.0721602
0.223245	1.54075	-0.0718	6.3816	0	0	0.223245	-0.0718
0.22546	1.54129	-0.0713127	6.43136	0	0	0.22546	-0.0713127
0.227763	1.54175	-0.0710559	6.48089	0	0	0.227763	-0.0710559
0.229297	1.54201	-0.0712485	6.53053	0	0	0.229297	-0.0712485
0.230481	1.5415	-0.0714421	6.58051	0	0	0.230481	-0.0714421
0.231076	1.54101	-0.0717964	6.63028	0	0	0.231076	-0.0717964
0.231287	1.54108	-0.0720752	6.67997	0	0	0.231287	-0.0720752
0.231981	1.54109	-0.0721081	6.73001	0	0	0.231981	-0.0721081
0.232499	1.54109	-0.0724136	6.78025	0	0	0.232499	-0.0724136
0.232973	1.54088	-0.0728292	6.83083	0	0	0.232973	-0.0728292
0.233477	1.54067	-0.0733826	6.88089	0	0	0.233477	-0.0733826
0.233948	1.54035	-0.074084	6.93055	0	0	0.233948	-0.074084
0.234476	1.53976	-0.0750169	6.98063	0	0	0.234476	-0.0750169
0.234929	1.53933	-0.0756499	7.0303	0	0	0.234929	-0.0756499
0.235204	1.53908	-0.0761856	7.07999	0	0	0.235204	-0.0761856
0.235316	1.53904	-0.0766466	7.13003	0	0	0.235316	-0.0766466
0.235714	1.53907	-0.0768828	7.17978	0	0	0.235714	-0.0768828
0.236248	1.53904	-0.0771078	7.22982	0	0	0.236248	-0.0771078
0.236553	1.53898	-0.077412	7.27947	0	0	0.236553	-0.077412
0.236777	1.53876	-0.0777166	7.32921	0	0	0.236777	-0.0777166
0.236792	1.5386	-0.0782321	7.37925	0	0	0.236792	-0.0782321
0.236914	1.5385	-0.0786842	7.42944	0	0	0.236914	-0.0786842
0.237036	1.53835	-0.0789719	7.47952	0	0	0.237036	-0.0789719
0.237158	1.53828	-0.078893	7.52962	0	0	0.237158	-0.078893
0.236976	1.53845	-0.0789512	7.57929	0	0	0.236976	-0.0789512
0.236749	1.53841	-0.0789581	7.62944	0	0	0.236749	-0.0789581
0.236569	1.53823	-0.0787668	7.67956	0	0	0.236569	-0.0787668
0.236381	1.53824	-0.0787323	7.73026	0	0	0.236381	-0.0787323
0.236276	1.53808	-0.0788082	7.78026	0	0	0.236276	-0.0788082
0.236264	1.53782	-0.0789081	7.8301	0	0	0.236264	-0.0789081
0.236366	1.53765	-0.0789557	7.88011	0	0	0.236366	-0.0789557
0.236631	1.53761	-0.0789246	7.93019	0	0	0.236631	-0.0789246
0.236739	1.53735	-0.0789407	7.97984	0	0	0.236739	-0.0789407
0.236713	1.5371	-0.0788696	8.02999	0	0	0.236713	-0.0788696
0.236447	1.53693	-0.0788926	8.07956	0	0	0.236447	-0.0788926
0.236142	1.53676	-0.0787042	8.12981	0	0	0.236142	-0.0787042
0.236	1.53669	-0.0785609	8.17985	0	0	0.236	-0.0785609
0.235859	1.53667	-0.0783725	8.22954	0	0	0.235859	-0.0783725
0.235955	1.53659	-0.0781562	8.27916	0	0	0.235955	-0.0781562
0.236048	1.53659	-0.0780061	8.32881	0	0	0.236048	-0.0780061
0.236299	1.53649	-0.077888	8.379	0	0	0.236299	-0.077888
0.236468	1.53635	-0.0778956	8.42853	0	0	0.236468	-0.0778956
0.236597	1.53624	-0.0778545	8.47923	0	0	0.236597	-0.0778545
0.236639	1.53603	-0.0776263	8.52934	0	0	0.236639	-0.0776263
0.236593	1.53621	-0.0773652	8.57948	0	0	0.236593	-0.0773652
0.236495	1.53644	-0.0768784	8.62904	0	0	0.236495	-0.0768784
