X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
0.281015	1.55074	0.0356063	0.581566	0	0	0.281015	0.0356063
0.283329	1.54941	0.033283	0.631553	0	0	0.283329	0.033283
0.286669	1.54805	0.0291831	0.681253	0	0	0.286669	0.0291831
0.288153	1.54526	0.025409	0.731231	0	0	0.288153	0.025409
0.289062	1.54388	0.0208378	0.781191	0	0	0.289062	0.0208378
0.288163	1.54269	0.0143321	0.831024	0	0	0.288163	0.0143321
0.286748	1.54259	0.00550246	0.880778	0	0	0.286748	0.00550246
0.286075	1.54101	0.00113904	0.93089	0	0	0.286075	0.00113904
0.285861	1.54091	0.0026657	0.980409	0	0	0.285861	0.0026657
0.285451	1.54327	0.00553715	1.03044	0	0	0.285451	0.00553715
0.285018	1.54517	0.00982994	1.07998	0	0	0.285018	0.00982994
0.286509	1.54736	0.0135936	1.13139	0	0	0.286509	0.0135936
0.288577	1.54855	0.0178058	1.18015	0	0	0.288577	0.0178058
0.290004	1.55029	0.0199088	1.22973	0	0	0.290004	0.0199088
0.290044	1.55128	0.0204608	1.27988	0	0	0.290044	0.0204608
0.288156	1.55071	0.0205524	1.32946	0	0	0.288156	0.0205524
0.286118	1.55081	0.0195026	1.3791	0	0	0.286118	0.0195026
0.284668	1.55021	0.0188941	1.42926	0	0	0.284668	0.0188941
0.28473	1.54983	0.019735	1.47941	0	0	0.28473	0.019735
0.287441	1.55077	0.0211658	1.52904	0	0	0.287441	0.0211658
0.290836	1.55165	0.0221918	1.57866	0	0	0.290836	0.0221918
0.293683	1.55113	0.0230972	1.62843	0	0	0.293683	0.0230972
0.297449	1.55084	0.0216419	1.67845	0	0	0.297449	0.0216419
0.301378	1.55178	0.0190663	1.7286	0	0	0.301378	0.0190663
0.305752	1.5551	0.0167191	1.77927	0	0	0.305752	0.0167191
0.309521	1.55872	0.0154647	1.82934	0	0	0.309521	0.0154647
0.312364	1.56186	0.0155208	1.8795	0	0	0.312364	0.0155208
0.315413	1.56813	0.0136038	1.9291	0	0	0.315413	0.0136038
0.31669	1.57311	0.0119842	1.97881	0	0	0.31669	0.0119842
0.319262	1.57681	0.0125372	2.02836	0	0	0.319262	0.0125372
0.321713	1.57787	0.015164	2.0785	0	0	0.321713	0.015164
0.321175	1.57628	0.0175893	2.12884	0	0	0.321175	0.0175893
0.318764	1.57484	0.0211341	2.17875	0	0	0.318764	0.0211341
0.316339	1.57308	0.0262115	2.22888	0	0	0.316339	0.0262115
0.314041	1.57352	0.0288666	2.27908	0	0	0.314041	0.0288666
0.311223	1.57431	0.0301003	2.32872	0	0	0.311223	0.0301003
0.309915	1.57697	0.031098	2.37876	0	0	0.309915	0.031098
0.309487	1.57887	0.031338	2.42897	0	0	0.309487	0.031338
0.309978	1.58115	0.031111	2.47858	0	0	0.309978	0.031111
0.309757	1.58082	0.03034	2.52819	0	0	0.309757	0.03034
0.309149	1.58179	0.0299371	2.57833	0	0	0.309149	0.0299371
0.30856	1.58171	0.0299425	2.62845	0	0	0.30856	0.0299425
0.307463	1.58131	0.0302633	2.67827	0	0	0.307463	0.0302633
0.306357	1.58181	0.0304412	2.72832	0	0	0.306357	0.0304412
0.304129	1.58144	0.0302921	2.77833	0	0	0.304129	0.0302921
0.302695	1.58213	0.0308079	2.82858	0	0	0.302695	0.0308079
0.301016	1.58244	0.0307419	2.87862	0	0	0.301016	0.0307419
0.299845	1.58276	0.0306765	2.92883	0	0	0.299845	0.0306765
0.297749	1.58302	0.0309992	2.97893	0	0	0.297749	0.0309992
0.294772	1.5844	0.0307017	3.02858	0	0	0.294772	0.0307017
0.289312	1.585	0.0298628	3.07868	0	0	0.289312	0.0298628
0.282025	1.58685	0.0275279	3.12883	0	0	0.282025	0.0275279
0.274707	1.58923	0.0254791	3.17866	0	0	0.274707	0.0254791
0.269241	1.58994	0.024386	3.22866	0	0	0.269241	0.024386
0.264869	1.59099	0.0241468	3.27822	0	0	0.264869	0.0241468
0.262166	1.59104	0.0247622	3.32788	0	0	0.262166	0.0247622
0.26037	1.59178	0.0241399	3.37751	0	0	0.26037	0.0241399
0.259039	1.5921	0.0225319	3.42708	0	0	0.259039	0.0225319
0.257985	1.59156	0.0214202	3.47675	0	0	0.257985	0.0214202
0.25714	1.59119	0.0202564	3.52692	0	0	0.25714	0.0202564
0.255861	1.59056	0.0200254	3.57666	0	0	0.255861	0.0200254
0.254886	1.59083	0.0206811	3.62674	0	0	0.254886	0.0206811
