X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
0.177464	1.57825	-0.29784	0.5763	0	0	0.177464	-0.29784
0.178922	1.57845	-0.298231	0.626366	0	0	0.178922	-0.298231
0.179202	1.57893	-0.298984	0.676971	0	0	0.179202	-0.298984
0.178869	1.57934	-0.300261	0.727019	0	0	0.178869	-0.300261
0.178857	1.57913	-0.302395	0.777262	0	0	0.178857	-0.302395
0.179229	1.5796	-0.306532	0.827321	0	0	0.179229	-0.306532
0.179628	1.57919	-0.307161	0.877015	0	0	0.179628	-0.307161
0.182616	1.57947	-0.301438	0.927117	0	0	0.182616	-0.301438
0.184575	1.58064	-0.293136	0.976701	0	0	0.184575	-0.293136
0.183856	1.58008	-0.282521	1.02643	0	0	0.183856	-0.282521
0.183181	1.57939	-0.273446	1.07657	0	0	0.183181	-0.273446
0.184857	1.57985	-0.26682	1.12621	0	0	0.184857	-0.26682
0.186997	1.57933	-0.263798	1.17588	0	0	0.186997	-0.263798
0.188159	1.58016	-0.265137	1.22537	0	0	0.188159	-0.265137
0.188316	1.57934	-0.268563	1.27511	0	0	0.188316	-0.268563
0.18729	1.57786	-0.274861	1.32461	0	0	0.18729	-0.274861
0.184839	1.57543	-0.280879	1.37498	0	0	0.184839	-0.280879
0.182072	1.57429	-0.285396	1.42508	0	0	0.182072	-0.285396
0.17955	1.57436	-0.289747	1.47567	0	0	0.17955	-0.289747
0.177862	1.57438	-0.29246	1.52532	0	0	0.177862	-0.29246
0.177714	1.57382	-0.29293	1.57545	0	0	0.177714	-0.29293
0.178321	1.57355	-0.292611	1.62574	0	0	0.178321	-0.292611
0.179271	1.57318	-0.291615	1.67566	0	0	0.179271	-0.291615
0.179341	1.57358	-0.291171	1.72535	0	0	0.179341	-0.291171
0.178639	1.57362	-0.290949	1.77499	0	0	0.178639	-0.290949
0.178174	1.57402	-0.291337	1.82517	0	0	0.178174	-0.291337
0.177124	1.57418	-0.29198	1.87468	0	0	0.177124	-0.29198
0.176077	1.57434	-0.294259	1.9248	0	0	0.176077	-0.294259
0.174535	1.57348	-0.296557	1.97451	0	0	0.174535	-0.296557
0.17285	1.57264	-0.298969	2.02417	0	0	0.17285	-0.298969
0.170955	1.57286	-0.301164	2.07378	0	0	0.170955	-0.301164
0.168425	1.5745	-0.304245	2.12437	0	0	0.168425	-0.304245
0.165451	1.57601	-0.306553	2.17415	0	0	0.165451	-0.306553
0.161433	1.57871	-0.309674	2.22415	0	0	0.161433	-0.309674
0.157706	1.58218	-0.313522	2.27481	0	0	0.157706	-0.313522
0.15523	1.58382	-0.319126	2.32492	0	0	0.15523	-0.319126
0.155257	1.58295	-0.320934	2.37449	0	0	0.155257	-0.320934
0.157173	1.58272	-0.32228	2.42464	0	0	0.157173	-0.32228
0.160216	1.5829	-0.323006	2.47444	0	0	0.160216	-0.323006
0.1632	1.58211	-0.323537	2.5246	0	0	0.1632	-0.323537
0.165575	1.58085	-0.324411	2.57469	0	0	0.165575	-0.324411
0.16703	1.58035	-0.325846	2.62496	0	0	0.16703	-0.325846
0.168553	1.58034	-0.326049	2.67585	0	0	0.168553	-0.326049
0.170356	1.58039	-0.324953	2.72561	0	0	0.170356	-0.324953
0.172159	1.58029	-0.32313	2.77528	0	0	0.172159	-0.32313
0.172769	1.58036	-0.322374	2.82603	0	0	0.172769	-0.322374
0.172548	1.57983	-0.322201	2.87609	0	0	0.172548	-0.322201
0.172034	1.57918	-0.323464	2.92623	0	0	0.172034	-0.323464
0.171324	1.57819	-0.324456	2.9764	0	0	0.171324	-0.324456
0.170963	1.57767	-0.325525	3.02656	0	0	0.170963	-0.325525
0.170689	1.57776	-0.326427	3.07661	0	0	0.170689	-0.326427
0.170294	1.57838	-0.327251	3.12726	0	0	0.170294	-0.327251
0.16992	1.57914	-0.328153	3.17707	0	0	0.16992	-0.328153
0.169287	1.58	-0.328651	3.22701	0	0	0.169287	-0.328651
0.168262	1.58022	-0.328886	3.27715	0	0	0.168262	-0.328886
