X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
-0.362068	1.55198	-0.251953	0.535922	0	0	-0.362068	-0.251953
-0.362497	1.54991	-0.253555	0.585595	0	0	-0.362497	-0.253555
-0.36303	1.54648	-0.251768	0.635272	0	0	-0.36303	-0.251768
-0.364956	1.54345	-0.251418	0.684865	0	0	-0.364956	-0.251418
-0.36564	1.54262	-0.25243	0.734542	0	0	-0.36564	-0.25243
-0.365431	1.5406	-0.252989	0.784077	0	0	-0.365431	-0.252989
-0.36587	1.53359	-0.250707	0.833706	0	0	-0.36587	-0.250707
-0.366788	1.53037	-0.251302	0.883594	0	0	-0.366788	-0.251302
-0.368473	1.53796	-0.253931	0.934156	0	0	-0.368473	-0.253931
-0.369515	1.55878	-0.25973	0.983915	0	0	-0.369515	-0.25973
-0.369912	1.58937	-0.2612	1.03364	0	0	-0.369912	-0.2612
-0.368131	1.61517	-0.258125	1.08372	0	0	-0.368131	-0.258125
-0.366134	1.63668	-0.248523	1.13382	0	0	-0.366134	-0.248523
-0.364104	1.65192	-0.237532	1.18343	0	0	-0.364104	-0.237532
-0.362921	1.66219	-0.228612	1.23367	0	0	-0.362921	-0.228612
-0.362343	1.66646	-0.218643	1.28333	0	0	-0.362343	-0.218643
-0.36137	1.66913	-0.209476	1.33342	0	0	-0.36137	-0.209476
-0.360138	1.66788	-0.203345	1.38353	0	0	-0.360138	-0.203345
-0.359155	1.66368	-0.19829	1.43373	0	0	-0.359155	-0.19829
-0.357901	1.65557	-0.193373	1.48339	0	0	-0.357901	-0.193373
-0.355878	1.64946	-0.188821	1.53403	0	0	-0.355878	-0.188821
-0.354624	1.65045	-0.185909	1.58403	0	0	-0.354624	-0.185909
-0.354022	1.65074	-0.184312	1.63367	0	0	-0.354022	-0.184312
-0.353739	1.6484	-0.182497	1.68359	0	0	-0.353739	-0.182497
-0.353291	1.64697	-0.181823	1.73334	0	0	-0.353291	-0.181823
-0.351952	1.64694	-0.181436	1.78294	0	0	-0.351952	-0.181436
-0.350568	1.64766	-0.181767	1.83299	0	0	-0.350568	-0.181767
-0.349869	1.6486	-0.181416	1.88382	0	0	-0.349869	-0.181416
-0.349337	1.65017	-0.18199	1.93408	0	0	-0.349337	-0.18199
-0.349404	1.64971	-0.182406	1.98391	0	0	-0.349404	-0.182406
-0.348008	1.64883	-0.18242	2.03429	0	0	-0.348008	-0.18242
-0.345419	1.65029	-0.183137	2.08465	0	0	-0.345419	-0.183137
-0.341382	1.65062	-0.184461	2.13435	0	0	-0.341382	-0.184461
-0.336624	1.65036	-0.184766	2.18445	0	0	-0.336624	-0.184766
-0.331302	1.65072	-0.185137	2.23407	0	0	-0.331302	-0.185137
-0.32383	1.64969	-0.186738	2.33176	0	0	-0.32383	-0.186738
-0.323628	1.64944	-0.186902	2.33477	0	0	-0.323628	-0.186902
-0.3217	1.64411	-0.190791	2.38493	0	0	-0.3217	-0.190791
-0.321047	1.63244	-0.195193	2.43482	0	0	-0.321047	-0.195193
-0.318093	1.61456	-0.200441	2.48488	0	0	-0.318093	-0.200441
-0.313855	1.59362	-0.207723	2.53469	0	0	-0.313855	-0.207723
-0.307438	1.57123	-0.216108	2.58458	0	0	-0.307438	-0.216108
-0.299444	1.54604	-0.22275	2.63432	0	0	-0.299444	-0.22275
-0.294325	1.5348	-0.226048	2.68448	0	0	-0.294325	-0.226048
-0.288113	1.53537	-0.233359	2.73436	0	0	-0.288113	-0.233359
-0.283217	1.53907	-0.238149	2.78391	0	0	-0.283217	-0.238149
-0.279536	1.53581	-0.240138	2.83355	0	0	-0.279536	-0.240138
-0.277241	1.53032	-0.240585	2.88371	0	0	-0.277241	-0.240585
-0.276084	1.52995	-0.24274	2.93332	0	0	-0.276084	-0.24274
-0.275983	1.53398	-0.245406	2.98298	0	0	-0.275983	-0.245406
-0.277603	1.53655	-0.244243	3.03256	0	0	-0.277603	-0.244243
-0.278492	1.53803	-0.243917	3.08235	0	0	-0.278492	-0.243917
-0.278181	1.5394	-0.246063	3.13234	0	0	-0.278181	-0.246063
-0.275874	1.53331	-0.251837	3.18223	0	0	-0.275874	-0.251837
-0.274407	1.51874	-0.254436	3.23235	0	0	-0.274407	-0.254436
-0.273182	1.50481	-0.2582	3.282	0	0	-0.273182	-0.2582
-0.27156	1.50361	-0.26143	3.33171	0	0	-0.27156	-0.26143
-0.270002	1.50793	-0.264846	3.38141	0	0	-0.270002	-0.264846
-0.269872	1.50994	-0.262975	3.43148	0	0	-0.269872	-0.262975
-0.269839	1.50801	-0.25973	3.48108	0	0	-0.269839	-0.25973
-0.269001	1.50458	-0.256949	3.53075	0	0	-0.269001	-0.256949
-0.268272	1.50495	-0.255875	3.58083	0	0	-0.268272	-0.255875
-0.268029	1.51127	-0.256665	3.63065	0	0	-0.268029	-0.256665
-0.267862	1.52152	-0.257501	3.68068	0	0	-0.267862	-0.257501
-0.266942	1.53936	-0.260437	3.73027	0	0	-0.266942	-0.260437
-0.265266	1.57124	-0.265169	3.77992	0	0	-0.265266	-0.265169
-0.267911	1.60249	-0.264414	3.82961	0	0	-0.267911	-0.264414
-0.274139	1.62468	-0.25839	3.87926	0	0	-0.274139	-0.25839
-0.281973	1.64594	-0.251127	3.92933	0	0	-0.281973	-0.251127
-0.290842	1.66501	-0.242961	3.97943	0	0	-0.290842	-0.242961
-0.298072	1.67626	-0.236773	4.02957	0	0	-0.298072	-0.236773
-0.304523	1.68479	-0.231955	4.07928	0	0	-0.304523	-0.231955
-0.309862	1.68572	-0.22888	4.12987	0	0	-0.309862	-0.22888
-0.313859	1.6905	-0.227768	4.18056	0	0	-0.313859	-0.227768
-0.316323	1.69331	-0.227857	4.23014	0	0	-0.316323	-0.227857
-0.32079	1.69075	-0.224748	4.28017	0	0	-0.32079	-0.224748
-0.323932	1.68712	-0.221452	4.32982	0	0	-0.323932	-0.221452
-0.325106	1.68523	-0.219444	4.38003	0	0	-0.325106	-0.219444
-0.325636	1.6897	-0.220006	4.4292	0	0	-0.325636	-0.220006
-0.32605	1.69281	-0.220563	4.47975	0	0	-0.32605	-0.220563
-0.325636	1.69103	-0.219232	4.52938	0	0	-0.325636	-0.219232
-0.323819	1.68719	-0.218171	4.57905	0	0	-0.323819	-0.218171
