X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
-0.249432	1.34772	-0.483065	0.563404	0	0	-0.249432	-0.483065
-0.250055	1.34716	-0.483461	0.613079	0	0	-0.250055	-0.483461
-0.249917	1.34641	-0.485014	0.663227	0	0	-0.249917	-0.485014
-0.24904	1.3453	-0.486645	0.712832	0	0	-0.24904	-0.486645
-0.24831	1.34377	-0.487913	0.762649	0	0	-0.24831	-0.487913
-0.24794	1.34241	-0.489108	0.812128	0	0	-0.24794	-0.489108
-0.247531	1.34134	-0.490652	0.862324	0	0	-0.247531	-0.490652
-0.246796	1.34107	-0.491811	0.912451	0	0	-0.246796	-0.491811
-0.245748	1.34098	-0.492155	0.962018	0	0	-0.245748	-0.492155
-0.244463	1.34126	-0.491937	1.01215	0	0	-0.244463	-0.491937
-0.242758	1.34187	-0.491165	1.06186	0	0	-0.242758	-0.491165
-0.241397	1.34216	-0.490962	1.11188	0	0	-0.241397	-0.490962
-0.240271	1.34193	-0.491051	1.16165	0	0	-0.240271	-0.491051
-0.239519	1.34154	-0.490867	1.21165	0	0	-0.239519	-0.490867
-0.238656	1.34121	-0.491183	1.26129	0	0	-0.238656	-0.491183
-0.238254	1.34075	-0.491088	1.31095	0	0	-0.238254	-0.491088
-0.23808	1.34034	-0.491295	1.36058	0	0	-0.23808	-0.491295
-0.237397	1.34012	-0.491996	1.41031	0	0	-0.237397	-0.491996
-0.236554	1.33988	-0.492235	1.46056	0	0	-0.236554	-0.492235
-0.235444	1.33988	-0.491693	1.51161	0	0	-0.235444	-0.491693
-0.234558	1.34058	-0.49164	1.56086	0	0	-0.234558	-0.49164
-0.23407	1.34147	-0.491686	1.6115	0	0	-0.23407	-0.491686
-0.233627	1.34179	-0.491851	1.66143	0	0	-0.233627	-0.491851
-0.233474	1.3415	-0.490684	1.71103	0	0	-0.233474	-0.490684
-0.233166	1.34236	-0.489156	1.76064	0	0	-0.233166	-0.489156
-0.232496	1.34389	-0.488173	1.81025	0	0	-0.232496	-0.488173
-0.232806	1.34617	-0.485435	1.85995	0	0	-0.232806	-0.485435
-0.233311	1.34928	-0.482111	1.90988	0	0	-0.233311	-0.482111
-0.233536	1.35257	-0.479012	1.95951	0	0	-0.233536	-0.479012
-0.233347	1.35478	-0.476011	2.00963	0	0	-0.233347	-0.476011
-0.233845	1.35704	-0.47191	2.05943	0	0	-0.233845	-0.47191
-0.23294	1.35914	-0.469539	2.10941	0	0	-0.23294	-0.469539
-0.232738	1.36019	-0.467263	2.15918	0	0	-0.232738	-0.467263
-0.232955	1.36007	-0.465891	2.20873	0	0	-0.232955	-0.465891
-0.233869	1.3599	-0.464289	2.25927	0	0	-0.233869	-0.464289
