X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
-0.0564622	0.123398	-0.208797	0.66605	0	0	-0.0564622	-0.208797
-0.0565474	0.123437	-0.208764	0.71557	0	0	-0.0565474	-0.208764
-0.0566073	0.123474	-0.208786	0.765265	0	0	-0.0566073	-0.208786
-0.056591	0.123413	-0.208866	0.814816	0	0	-0.056591	-0.208866
-0.0565661	0.123306	-0.208845	0.864708	0	0	-0.0565661	-0.208845
-0.0565939	0.123293	-0.208868	0.914705	0	0	-0.0565939	-0.208868
-0.0565241	0.123302	-0.208736	0.965673	0	0	-0.0565241	-0.208736
-0.0564244	0.123222	-0.208796	1.01487	0	0	-0.0564244	-0.208796
-0.0564054	0.123156	-0.208785	1.06501	0	0	-0.0564054	-0.208785
-0.0564799	0.123203	-0.208749	1.11467	0	0	-0.0564799	-0.208749
-0.0565179	0.123278	-0.208733	1.16461	0	0	-0.0565179	-0.208733
-0.0565332	0.123273	-0.208753	1.2144	0	0	-0.0565332	-0.208753
-0.0565854	0.12324	-0.208867	1.2658	0	0	-0.0565854	-0.208867
-0.0566894	0.12336	-0.20888	1.31825	0	0	-0.0566894	-0.20888
-0.056718	0.12341	-0.208825	1.36843	0	0	-0.056718	-0.208825
-0.0567136	0.123381	-0.208898	1.41847	0	0	-0.0567136	-0.208898
-0.0566583	0.123373	-0.208929	1.46807	0	0	-0.0566583	-0.208929
-0.0565085	0.123394	-0.208899	1.5177	0	0	-0.0565085	-0.208899
-0.0565104	0.123444	-0.208825	1.5675	0	0	-0.0565104	-0.208825
-0.0563821	0.123287	-0.208815	1.61809	0	0	-0.0563821	-0.208815
-0.0562499	0.123209	-0.208818	1.66787	0	0	-0.0562499	-0.208818
-0.0563285	0.123281	-0.208777	1.71778	0	0	-0.0563285	-0.208777
-0.0564075	0.123378	-0.208791	1.76741	0	0	-0.0564075	-0.208791
-0.0564703	0.12323	-0.208831	1.81713	0	0	-0.0564703	-0.208831
-0.0564153	0.123209	-0.208853	1.86788	0	0	-0.0564153	-0.208853
-0.0563851	0.123199	-0.208829	1.91698	0	0	-0.0563851	-0.208829
-0.056396	0.123388	-0.208695	1.967	0	0	-0.056396	-0.208695
-0.0564809	0.123414	-0.208724	2.01673	0	0	-0.0564809	-0.208724
-0.0564775	0.12334	-0.208793	2.06666	0	0	-0.0564775	-0.208793
-0.0565404	0.123345	-0.208819	2.11663	0	0	-0.0565404	-0.208819
-0.0565491	0.123373	-0.208798	2.16641	0	0	-0.0565491	-0.208798
-0.0566718	0.123416	-0.208883	2.21625	0	0	-0.0566718	-0.208883
-0.0566623	0.123335	-0.208925	2.26632	0	0	-0.0566623	-0.208925
-0.0567083	0.123358	-0.208883	2.31637	0	0	-0.0567083	-0.208883
-0.0566403	0.123388	-0.208841	2.36645	0	0	-0.0566403	-0.208841
-0.0566457	0.123312	-0.208924	2.43683	0	0	-0.0566457	-0.208924
