X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
-0.28275	1.68637	0.47854	0.558853	0	0	-0.28275	0.47854
-0.282234	1.68655	0.478086	0.608586	0	0	-0.282234	0.478086
-0.279625	1.68601	0.479435	0.659205	0	0	-0.279625	0.479435
-0.27721	1.68573	0.484368	0.708882	0	0	-0.27721	0.484368
-0.277619	1.68516	0.488727	0.759099	0	0	-0.277619	0.488727
-0.280686	1.685	0.488869	0.80861	0	0	-0.280686	0.488869
-0.282718	1.68798	0.484947	0.858805	0	0	-0.282718	0.484947
-0.28359	1.68928	0.480088	0.908408	0	0	-0.28359	0.480088
-0.284259	1.68763	0.477779	0.958115	0	0	-0.284259	0.477779
-0.288493	1.68179	0.477885	1.00767	0	0	-0.288493	0.477885
-0.290754	1.68087	0.477331	1.05792	0	0	-0.290754	0.477331
-0.291514	1.68164	0.476639	1.10804	0	0	-0.291514	0.476639
-0.292758	1.68201	0.476831	1.15806	0	0	-0.292758	0.476831
-0.292638	1.68315	0.477277	1.20791	0	0	-0.292638	0.477277
-0.291922	1.68473	0.477534	1.25756	0	0	-0.291922	0.477534
-0.291712	1.68459	0.477697	1.3077	0	0	-0.291712	0.477697
-0.291392	1.68516	0.477836	1.35739	0	0	-0.291392	0.477836
-0.291468	1.68564	0.477206	1.40718	0	0	-0.291468	0.477206
-0.29382	1.68414	0.477387	1.45862	0	0	-0.29382	0.477387
-0.294338	1.68534	0.476923	1.5073	0	0	-0.294338	0.476923
-0.294608	1.68614	0.476763	1.55688	0	0	-0.294608	0.476763
-0.294912	1.68583	0.477376	1.60714	0	0	-0.294912	0.477376
-0.294104	1.68649	0.478072	1.65724	0	0	-0.294104	0.478072
-0.293875	1.68629	0.47809	1.70728	0	0	-0.293875	0.47809
-0.293719	1.68623	0.478299	1.75742	0	0	-0.293719	0.478299
-0.293394	1.68619	0.478699	1.80706	0	0	-0.293394	0.478699
-0.293688	1.6858	0.478851	1.85776	0	0	-0.293688	0.478851
-0.29326	1.68647	0.478797	1.90826	0	0	-0.29326	0.478797
-0.293101	1.68614	0.479124	1.9579	0	0	-0.293101	0.479124
-0.292736	1.68614	0.479874	2.00775	0	0	-0.292736	0.479874
-0.292298	1.68655	0.480149	2.05775	0	0	-0.292298	0.480149
-0.291698	1.68666	0.480159	2.10795	0	0	-0.291698	0.480159
-0.291288	1.68636	0.480529	2.158	0	0	-0.291288	0.480529
-0.290669	1.68674	0.480069	2.20859	0	0	-0.290669	0.480069
-0.290236	1.68735	0.479669	2.25874	0	0	-0.290236	0.479669
-0.29018	1.6872	0.47943	2.30841	0	0	-0.29018	0.47943
-0.289989	1.68712	0.479498	2.35799	0	0	-0.289989	0.479498
-0.289579	1.68791	0.479016	2.40811	0	0	-0.289579	0.479016
-0.28925	1.68819	0.47886	2.45825	0	0	-0.28925	0.47886
-0.289354	1.68761	0.478966	2.50853	0	0	-0.289354	0.478966
-0.289	1.68752	0.478736	2.55796	0	0	-0.289	0.478736
-0.288871	1.68743	0.478539	2.60766	0	0	-0.288871	0.478539
-0.288981	1.68696	0.478497	2.658	0	0	-0.288981	0.478497
-0.288119	1.6877	0.478145	2.70794	0	0	-0.288119	0.478145
-0.287813	1.68787	0.477544	2.75809	0	0	-0.287813	0.477544
-0.287595	1.68761	0.476766	2.80818	0	0	-0.287595	0.476766
-0.287378	1.6872	0.476816	2.85782	0	0	-0.287378	0.476816
-0.287208	1.68738	0.476206	2.90759	0	0	-0.287208	0.476206
-0.287042	1.68705	0.476118	2.95762	0	0	-0.287042	0.476118
-0.286929	1.68682	0.475828	3.0077	0	0	-0.286929	0.475828
-0.285834	1.68653	0.476649	3.05838	0	0	-0.285834	0.476649
-0.285789	1.68637	0.476502	3.10847	0	0	-0.285789	0.476502
-0.286376	1.68721	0.475465	3.15875	0	0	-0.286376	0.475465
-0.287635	1.68839	0.473672	3.20774	0	0	-0.287635	0.473672
-0.288376	1.68917	0.472073	3.25793	0	0	-0.288376	0.472073
-0.288832	1.69027	0.468966	3.30806	0	0	-0.288832	0.468966
-0.290318	1.68916	0.464376	3.35865	0	0	-0.290318	0.464376
-0.291282	1.68856	0.459483	3.40881	0	0	-0.291282	0.459483
-0.291072	1.68812	0.456485	3.45836	0	0	-0.291072	0.456485
-0.291089	1.68714	0.454395	3.50807	0	0	-0.291089	0.454395
-0.290519	1.68599	0.453897	3.55785	0	0	-0.290519	0.453897
-0.289753	1.68513	0.453568	3.6079	0	0	-0.289753	0.453568
-0.289422	1.68397	0.453864	3.65752	0	0	-0.289422	0.453864
-0.290172	1.68287	0.454583	3.7076	0	0	-0.290172	0.454583
-0.290272	1.68333	0.454963	3.75723	0	0	-0.290272	0.454963
-0.290138	1.68331	0.455359	3.80778	0	0	-0.290138	0.455359
-0.290455	1.68247	0.455755	3.85747	0	0	-0.290455	0.455755
-0.290305	1.68254	0.456015	3.9076	0	0	-0.290305	0.456015
-0.289849	1.68295	0.456645	3.95747	0	0	-0.289849	0.456645
-0.289175	1.68304	0.457522	4.00751	0	0	-0.289175	0.457522
-0.289032	1.68189	0.459265	4.0575	0	0	-0.289032	0.459265
-0.287833	1.683	0.460688	4.10766	0	0	-0.287833	0.460688
-0.286622	1.68328	0.462853	4.15782	0	0	-0.286622	0.462853
-0.285691	1.68323	0.464969	4.20802	0	0	-0.285691	0.464969
-0.283241	1.68479	0.466933	4.25753	0	0	-0.283241	0.466933
-0.282088	1.68546	0.468729	4.30818	0	0	-0.282088	0.468729
-0.282097	1.68608	0.469081	4.35832	0	0	-0.282097	0.469081
-0.282972	1.68656	0.468121	4.40845	0	0	-0.282972	0.468121
-0.283509	1.68751	0.466369	4.45861	0	0	-0.283509	0.466369
-0.284501	1.68605	0.465695	4.50868	0	0	-0.284501	0.465695
-0.284449	1.68548	0.465605	4.55884	0	0	-0.284449	0.465605
-0.283864	1.68594	0.465278	4.60852	0	0	-0.283864	0.465278
-0.283781	1.68548	0.4657	4.65861	0	0	-0.283781	0.4657
-0.283816	1.68541	0.466209	4.70839	0	0	-0.283816	0.466209
-0.284087	1.68525	0.466359	4.75891	0	0	-0.284087	0.466359
-0.284073	1.68513	0.466178	4.80902	0	0	-0.284073	0.466178
-0.284299	1.6847	0.466201	4.85964	0	0	-0.284299	0.466201
-0.28414	1.68479	0.466693	4.90975	0	0	-0.28414	0.466693
-0.28434	1.68519	0.466816	4.95987	0	0	-0.28434	0.466816
-0.284741	1.68546	0.46704	5.01008	0	0	-0.284741	0.46704
-0.284963	1.68551	0.466807	5.06019	0	0	-0.284963	0.466807
-0.285332	1.6853	0.466601	5.11086	0	0	-0.285332	0.466601
-0.285421	1.6854	0.466635	5.16096	0	0	-0.285421	0.466635
-0.285421	1.68583	0.466565	5.21068	0	0	-0.285421	0.466565
-0.285546	1.68621	0.466764	5.26069	0	0	-0.285546	0.466764
-0.285659	1.68657	0.467078	5.31083	0	0	-0.285659	0.467078
-0.28569	1.68664	0.467339	5.36111	0	0	-0.28569	0.467339
-0.285201	1.68659	0.467389	5.41213	0	0	-0.285201	0.467389
-0.2853	1.68566	0.467739	5.46153	0	0	-0.2853	0.467739
-0.28606	1.68537	0.467668	5.51153	0	0	-0.28606	0.467668
-0.287273	1.68601	0.467095	5.56152	0	0	-0.287273	0.467095
-0.289208	1.68594	0.466216	5.61163	0	0	-0.289208	0.466216
-0.287582	1.688	0.467084	5.6623	0	0	-0.287582	0.467084
-0.284386	1.68871	0.469477	5.71258	0	0	-0.284386	0.469477
-0.280255	1.69041	0.471124	5.76258	0	0	-0.280255	0.471124
-0.278394	1.69211	0.470364	5.81319	0	0	-0.278394	0.470364
-0.278921	1.69217	0.469057	5.86385	0	0	-0.278921	0.469057
-0.280921	1.69031	0.468696	5.91399	0	0	-0.280921	0.468696
-0.281688	1.68859	0.470272	5.96416	0	0	-0.281688	0.470272
-0.280754	1.68979	0.471485	6.01369	0	0	-0.280754	0.471485
-0.279958	1.69002	0.472794	6.06336	0	0	-0.279958	0.472794
-0.279001	1.68964	0.474265	6.1135	0	0	-0.279001	0.474265
-0.278652	1.68924	0.474785	6.16363	0	0	-0.278652	0.474785
-0.278683	1.68882	0.475824	6.21342	0	0	-0.278683	0.475824
-0.279309	1.68904	0.47673	6.26338	0	0	-0.279309	0.47673
-0.279838	1.68954	0.47734	6.31353	0	0	-0.279838	0.47734
-0.280601	1.68963	0.477957	6.36324	0	0	-0.280601	0.477957
-0.280709	1.68965	0.478762	6.41382	0	0	-0.280709	0.478762
