X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
0.401969	1.43712	-0.45698	0.559912	0	0	0.401969	-0.45698
0.403516	1.43583	-0.454411	0.609624	0	0	0.403516	-0.454411
0.404847	1.43511	-0.451818	0.659359	0	0	0.404847	-0.451818
0.406126	1.43547	-0.450054	0.708983	0	0	0.406126	-0.450054
0.407469	1.43615	-0.448647	0.758592	0	0	0.407469	-0.448647
0.408823	1.43668	-0.44761	0.808161	0	0	0.408823	-0.44761
0.409935	1.43701	-0.447059	0.858721	0	0	0.409935	-0.447059
0.410484	1.43678	-0.446684	0.908925	0	0	0.410484	-0.446684
0.410932	1.43661	-0.44639	0.959002	0	0	0.410932	-0.44639
0.411173	1.43692	-0.446447	1.00884	0	0	0.411173	-0.446447
0.411297	1.43721	-0.446586	1.05952	0	0	0.411297	-0.446586
0.411405	1.43717	-0.446584	1.10969	0	0	0.411405	-0.446584
0.411137	1.43699	-0.446734	1.15914	0	0	0.411137	-0.446734
0.410731	1.43678	-0.446902	1.20881	0	0	0.410731	-0.446902
0.410354	1.43664	-0.447007	1.25947	0	0	0.410354	-0.447007
0.410109	1.43656	-0.446779	1.30905	0	0	0.410109	-0.446779
0.409941	1.43654	-0.446242	1.35923	0	0	0.409941	-0.446242
0.409897	1.43711	-0.445862	1.40979	0	0	0.409897	-0.445862
0.409861	1.43736	-0.445578	1.45943	0	0	0.409861	-0.445578
0.409223	1.43716	-0.445408	1.50904	0	0	0.409223	-0.445408
0.408182	1.43663	-0.445305	1.55868	0	0	0.408182	-0.445305
0.407632	1.43587	-0.444845	1.60899	0	0	0.407632	-0.444845
0.408047	1.43588	-0.444442	1.65948	0	0	0.408047	-0.444442
0.408325	1.43576	-0.444384	1.70908	0	0	0.408325	-0.444384
0.408534	1.43528	-0.444235	1.75922	0	0	0.408534	-0.444235
0.408651	1.43575	-0.444735	1.80886	0	0	0.408651	-0.444735
0.408451	1.43585	-0.44559	1.85905	0	0	0.408451	-0.44559
0.407529	1.43557	-0.446994	1.90913	0	0	0.407529	-0.446994
0.406172	1.43489	-0.448406	1.9588	0	0	0.406172	-0.448406
0.404711	1.43446	-0.450166	2.00843	0	0	0.404711	-0.450166
0.403368	1.43431	-0.451909	2.05855	0	0	0.403368	-0.451909
0.402321	1.43427	-0.454017	2.10923	0	0	0.402321	-0.454017
0.40174	1.4342	-0.456456	2.15929	0	0	0.40174	-0.456456
0.401537	1.43427	-0.458495	2.20939	0	0	0.401537	-0.458495
0.401216	1.43418	-0.460382	2.25906	0	0	0.401216	-0.460382
0.400533	1.43396	-0.461926	2.30921	0	0	0.400533	-0.461926
0.399676	1.43398	-0.463487	2.35932	0	0	0.399676	-0.463487
0.398982	1.43406	-0.464787	2.41001	0	0	0.398982	-0.464787
0.398559	1.43416	-0.466194	2.46011	0	0	0.398559	-0.466194
0.398177	1.43438	-0.46764	2.51079	0	0	0.398177	-0.46764
0.398019	1.4345	-0.468804	2.56143	0	0	0.398019	-0.468804
0.397789	1.43456	-0.469584	2.61215	0	0	0.397789	-0.469584
0.398576	1.43506	-0.469987	2.6621	0	0	0.398576	-0.469987
0.40118	1.4369	-0.47053	2.71186	0	0	0.40118	-0.47053
0.403929	1.43944	-0.472583	2.76188	0	0	0.403929	-0.472583
0.406792	1.43957	-0.475207	2.81203	0	0	0.406792	-0.475207
0.408651	1.43667	-0.476779	2.86264	0	0	0.408651	-0.476779
0.409052	1.43428	-0.477889	2.91278	0	0	0.409052	-0.477889
0.408532	1.43313	-0.478318	2.96296	0	0	0.408532	-0.478318
0.407751	1.43256	-0.477689	3.01317	0	0	0.407751	-0.477689
0.407122	1.43258	-0.476392	3.06323	0	0	0.407122	-0.476392
0.406066	1.43292	-0.47488	3.11352	0	0	0.406066	-0.47488
0.40485	1.43285	-0.473438	3.16346	0	0	0.40485	-0.473438
0.404064	1.43283	-0.472187	3.2136	0	0	0.404064	-0.472187
0.404123	1.43264	-0.471122	3.26325	0	0	0.404123	-0.471122
0.405005	1.4325	-0.470408	3.31343	0	0	0.405005	-0.470408
0.406028	1.43248	-0.47	3.36401	0	0	0.406028	-0.47
0.406809	1.43224	-0.469651	3.4142	0	0	0.406809	-0.469651
0.406658	1.43133	-0.468971	3.4648	0	0	0.406658	-0.468971
0.40632	1.43125	-0.468493	3.5149	0	0	0.40632	-0.468493
0.406217	1.43125	-0.467863	3.56551	0	0	0.406217	-0.467863
0.40632	1.43134	-0.467037	3.61626	0	0	0.40632	-0.467037
0.406306	1.43162	-0.466288	3.66643	0	0	0.406306	-0.466288
0.406188	1.43177	-0.465706	3.71644	0	0	0.406188	-0.465706
0.405878	1.43166	-0.465248	3.76608	0	0	0.405878	-0.465248
0.405296	1.43162	-0.46488	3.81679	0	0	0.405296	-0.46488
0.404479	1.43137	-0.464527	3.86741	0	0	0.404479	-0.464527
0.403801	1.43109	-0.464208	3.91748	0	0	0.403801	-0.464208
0.403192	1.43101	-0.46411	3.96761	0	0	0.403192	-0.46411
0.402483	1.43109	-0.464071	4.01827	0	0	0.402483	-0.464071
0.401981	1.43103	-0.46415	4.06786	0	0	0.401981	-0.46415
0.401843	1.43088	-0.464176	4.11806	0	0	0.401843	-0.464176
0.401818	1.43084	-0.46419	4.1682	0	0	0.401818	-0.46419
0.402082	1.43085	-0.46442	4.21875	0	0	0.402082	-0.46442
0.402616	1.43092	-0.464582	4.26943	0	0	0.402616	-0.464582
0.403253	1.43107	-0.464745	4.32009	0	0	0.403253	-0.464745
0.403975	1.43109	-0.464943	4.37017	0	0	0.403975	-0.464943
0.404665	1.43096	-0.46513	4.4203	0	0	0.404665	-0.46513
0.405165	1.43077	-0.465113	4.47043	0	0	0.405165	-0.465113
0.405737	1.43085	-0.464998	4.52055	0	0	0.405737	-0.464998
0.406436	1.43092	-0.464522	4.57067	0	0	0.406436	-0.464522
0.407112	1.43101	-0.464401	4.62047	0	0	0.407112	-0.464401
0.407806	1.43127	-0.464356	4.67049	0	0	0.407806	-0.464356
0.408649	1.43148	-0.464468	4.72058	0	0	0.408649	-0.464468
0.409819	1.43113	-0.464512	4.77072	0	0	0.409819	-0.464512
0.410722	1.43061	-0.464252	4.82035	0	0	0.410722	-0.464252
0.411376	1.43014	-0.463758	4.87051	0	0	0.411376	-0.463758
0.411415	1.42988	-0.462827	4.92023	0	0	0.411415	-0.462827
0.41107	1.42979	-0.461451	4.97029	0	0	0.41107	-0.461451
0.410707	1.42974	-0.459762	5.0205	0	0	0.410707	-0.459762
0.410374	1.42983	-0.457945	5.07108	0	0	0.410374	-0.457945
0.409965	1.42985	-0.455895	5.12082	0	0	0.409965	-0.455895
0.409604	1.43003	-0.45421	5.17082	0	0	0.409604	-0.45421
0.409386	1.43007	-0.452883	5.22102	0	0	0.409386	-0.452883
0.409402	1.42991	-0.451343	5.27057	0	0	0.409402	-0.451343
0.409231	1.42952	-0.449741	5.32027	0	0	0.409231	-0.449741
0.408887	1.4294	-0.448502	5.37041	0	0	0.408887	-0.448502
0.408372	1.42929	-0.447351	5.42004	0	0	0.408372	-0.447351
0.407392	1.42913	-0.44564	5.47013	0	0	0.407392	-0.44564
0.406432	1.42903	-0.444045	5.5203	0	0	0.406432	-0.444045
