X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
0.0346332	1.65497	0.394697	0.579133	0	0	0.0346332	0.394697
0.0348828	1.65569	0.394013	0.628669	0	0	0.0348828	0.394013
0.0357632	1.65585	0.393191	0.678621	0	0	0.0357632	0.393191
0.0349429	1.65493	0.392018	0.728244	0	0	0.0349429	0.392018
0.0316549	1.65368	0.391307	0.778501	0	0	0.0316549	0.391307
0.0277112	1.65388	0.391157	0.828033	0	0	0.0277112	0.391157
0.0235988	1.65576	0.391218	0.878243	0	0	0.0235988	0.391218
0.0194288	1.65713	0.389148	0.927758	0	0	0.0194288	0.389148
0.0153009	1.65459	0.385117	0.977447	0	0	0.0153009	0.385117
0.0106928	1.65306	0.380105	1.02799	0	0	0.0106928	0.380105
0.00691525	1.65161	0.374666	1.07739	0	0	0.00691525	0.374666
0.00209222	1.65011	0.367396	1.12748	0	0	0.00209222	0.367396
-0.00133938	1.64942	0.363075	1.17747	0	0	-0.00133938	0.363075
-0.0039713	1.65032	0.360686	1.22816	0	0	-0.0039713	0.360686
-0.00498881	1.65378	0.357832	1.27793	0	0	-0.00498881	0.357832
-0.00638185	1.65463	0.354809	1.32788	0	0	-0.00638185	0.354809
-0.00778726	1.65423	0.35245	1.37838	0	0	-0.00778726	0.35245
-0.00839582	1.65406	0.350682	1.42816	0	0	-0.00839582	0.350682
-0.00899447	1.65355	0.350311	1.47786	0	0	-0.00899447	0.350311
-0.00964495	1.65471	0.348938	1.52861	0	0	-0.00964495	0.348938
-0.0110611	1.65445	0.348166	1.57887	0	0	-0.0110611	0.348166
-0.0111584	1.65273	0.346892	1.62917	0	0	-0.0111584	0.346892
-0.00985132	1.64676	0.345326	1.67931	0	0	-0.00985132	0.345326
-0.00432817	1.64168	0.348535	1.72992	0	0	-0.00432817	0.348535
0.00249632	1.63898	0.352959	1.77957	0	0	0.00249632	0.352959
0.0145412	1.63814	0.358233	1.82967	0	0	0.0145412	0.358233
0.0274696	1.63969	0.360644	1.87934	0	0	0.0274696	0.360644
