X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
0.28568	1.46212	-0.0937471	0.546923	0	0	0.28568	-0.0937471
0.287449	1.46086	-0.0957233	0.596771	0	0	0.287449	-0.0957233
0.288743	1.46033	-0.097735	0.646969	0	0	0.288743	-0.097735
0.289868	1.46052	-0.0997542	0.696785	0	0	0.289868	-0.0997542
0.290735	1.46034	-0.101467	0.746494	0	0	0.290735	-0.101467
0.29154	1.45958	-0.103156	0.796537	0	0	0.29154	-0.103156
0.292211	1.45876	-0.104395	0.84617	0	0	0.292211	-0.104395
0.292648	1.45822	-0.10521	0.895801	0	0	0.292648	-0.10521
0.292872	1.45802	-0.105303	0.945412	0	0	0.292872	-0.105303
0.292762	1.45828	-0.105025	0.995081	0	0	0.292762	-0.105025
0.292429	1.45853	-0.104539	1.04531	0	0	0.292429	-0.104539
0.291681	1.4588	-0.10404	1.09557	0	0	0.291681	-0.10404
0.290714	1.459	-0.103318	1.14548	0	0	0.290714	-0.103318
0.289527	1.45917	-0.102604	1.19559	0	0	0.289527	-0.102604
0.288369	1.45933	-0.101793	1.24572	0	0	0.288369	-0.101793
0.287288	1.45931	-0.101141	1.29557	0	0	0.287288	-0.101141
0.286191	1.45939	-0.100316	1.34548	0	0	0.286191	-0.100316
0.285515	1.45934	-0.0995862	1.39503	0	0	0.285515	-0.0995862
0.284809	1.45938	-0.0986434	1.44572	0	0	0.284809	-0.0986434
0.283754	1.45969	-0.0972306	1.49535	0	0	0.283754	-0.0972306
0.28287	1.46001	-0.0955245	1.54557	0	0	0.28287	-0.0955245
0.281886	1.46096	-0.0941486	1.59524	0	0	0.281886	-0.0941486
0.281579	1.46153	-0.0926605	1.64528	0	0	0.281579	-0.0926605
0.281119	1.46228	-0.09069	1.69536	0	0	0.281119	-0.09069
0.280431	1.46273	-0.0880413	1.74598	0	0	0.280431	-0.0880413
0.279295	1.46333	-0.0851054	1.79579	0	0	0.279295	-0.0851054
0.277977	1.46321	-0.0813119	1.84604	0	0	0.277977	-0.0813119
0.275858	1.46477	-0.0786683	1.89639	0	0	0.275858	-0.0786683
0.273406	1.46573	-0.0767332	1.94683	0	0	0.273406	-0.0767332
0.271614	1.46645	-0.0754289	1.99561	0	0	0.271614	-0.0754289
0.27122	1.46408	-0.0730131	2.04593	0	0	0.27122	-0.0730131
0.270101	1.46349	-0.0717451	2.09606	0	0	0.270101	-0.0717451
0.270048	1.46308	-0.071734	2.14553	0	0	0.270048	-0.071734
0.270745	1.4622	-0.0719882	2.19518	0	0	0.270745	-0.0719882
0.271619	1.46196	-0.0725379	2.24534	0	0	0.271619	-0.0725379
0.272219	1.46201	-0.0722629	2.29542	0	0	0.272219	-0.0722629
0.272099	1.46286	-0.071524	2.3458	0	0	0.272099	-0.071524
0.271437	1.46357	-0.0704128	2.39747	0	0	0.271437	-0.0704128
0.271161	1.46366	-0.0690371	2.44538	0	0	0.271161	-0.0690371
0.270121	1.46339	-0.0674832	2.49498	0	0	0.270121	-0.0674832
