X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
-0.0505632	1.55099	-0.0378715	0.582594	0	0	-0.0505632	-0.0378715
-0.053261	1.5581	-0.0305954	0.632023	0	0	-0.053261	-0.0305954
-0.055489	1.56208	-0.0250637	0.68206	0	0	-0.055489	-0.0250637
-0.0578739	1.56421	-0.0207385	0.731626	0	0	-0.0578739	-0.0207385
-0.0601006	1.56527	-0.0168216	0.782037	0	0	-0.0601006	-0.0168216
-0.061943	1.56502	-0.0136751	0.831901	0	0	-0.061943	-0.0136751
-0.0633667	1.56415	-0.0113011	0.881519	0	0	-0.0633667	-0.0113011
-0.0652523	1.56375	-0.00914359	0.931179	0	0	-0.0652523	-0.00914359
-0.0675094	1.56523	-0.00809753	0.981312	0	0	-0.0675094	-0.00809753
-0.0697253	1.56477	-0.00707603	1.03145	0	0	-0.0697253	-0.00707603
-0.0720621	1.56416	-0.00548851	1.08171	0	0	-0.0720621	-0.00548851
-0.0745262	1.56309	-0.00404185	1.13169	0	0	-0.0745262	-0.00404185
-0.0762711	1.56297	-0.00320619	1.18131	0	0	-0.0762711	-0.00320619
-0.0778973	1.56321	-0.00249845	1.23156	0	0	-0.0778973	-0.00249845
-0.0789878	1.56341	-0.00190485	1.28167	0	0	-0.0789878	-0.00190485
-0.0802966	1.56389	-0.000276804	1.33198	0	0	-0.0802966	-0.000276804
-0.0817618	1.56348	0.00205302	1.38196	0	0	-0.0817618	0.00205302
-0.0833085	1.56331	0.00469422	1.43221	0	0	-0.0833085	0.00469422
-0.0850846	1.56255	0.00812155	1.48318	0	0	-0.0850846	0.00812155
-0.0862544	1.56135	0.0108606	1.53179	0	0	-0.0862544	0.0108606
-0.0871156	1.5608	0.0130188	1.58159	0	0	-0.0871156	0.0130188
-0.0873457	1.56157	0.0141513	1.63192	0	0	-0.0873457	0.0141513
-0.0868532	1.56311	0.0136122	1.68192	0	0	-0.0868532	0.0136122
-0.0858308	1.5644	0.0118107	1.73246	0	0	-0.0858308	0.0118107
-0.0843856	1.56581	0.00823981	1.78207	0	0	-0.0843856	0.00823981
-0.0820468	1.56635	0.00217152	1.83186	0	0	-0.0820468	0.00217152
-0.0787493	1.56677	-0.00521576	1.88186	0	0	-0.0787493	-0.00521576
-0.075273	1.56724	-0.0130995	1.93157	0	0	-0.075273	-0.0130995
-0.070014	1.56632	-0.024214	1.98226	0	0	-0.070014	-0.024214
-0.0634172	1.56531	-0.03658	2.03233	0	0	-0.0634172	-0.03658
-0.0559985	1.5632	-0.0502431	2.08181	0	0	-0.0559985	-0.0502431
-0.0466976	1.55843	-0.066608	2.1315	0	0	-0.0466976	-0.066608
-0.0370354	1.5538	-0.0831297	2.18122	0	0	-0.0370354	-0.0831297
-0.0274822	1.55618	-0.103997	2.23125	0	0	-0.0274822	-0.103997
-0.0180423	1.55969	-0.128582	2.28088	0	0	-0.0180423	-0.128582
-0.00975639	1.55907	-0.152165	2.33101	0	0	-0.00975639	-0.152165
-0.000745036	1.55925	-0.180539	2.38169	0	0	-0.000745036	-0.180539
0.00629914	1.55981	-0.204386	2.43156	0	0	0.00629914	-0.204386
0.0133677	1.56073	-0.227276	2.48146	0	0	0.0133677	-0.227276
0.0188761	1.56129	-0.245091	2.53155	0	0	0.0188761	-0.245091
0.0262094	1.56499	-0.268551	2.58167	0	0	0.0262094	-0.268551
0.0320661	1.56822	-0.288838	2.6313	0	0	0.0320661	-0.288838
0.0378215	1.57067	-0.309282	2.68097	0	0	0.0378215	-0.309282
0.0427743	1.57264	-0.328973	2.73079	0	0	0.0427743	-0.328973
0.0480881	1.57436	-0.350588	2.78133	0	0	0.0480881	-0.350588
0.0526835	1.57495	-0.372172	2.83139	0	0	0.0526835	-0.372172
0.0567649	1.5748	-0.391586	2.88146	0	0	0.0567649	-0.391586
0.0609722	1.57423	-0.410252	2.9316	0	0	0.0609722	-0.410252
0.0646522	1.57286	-0.427365	2.98124	0	0	0.0646522	-0.427365
0.0685208	1.57209	-0.44251	3.03146	0	0	0.0685208	-0.44251
0.0709528	1.57235	-0.456653	3.08154	0	0	0.0709528	-0.456653
0.0713039	1.57245	-0.468275	3.13121	0	0	0.0713039	-0.468275
0.0717546	1.56989	-0.479368	3.1809	0	0	0.0717546	-0.479368
0.0737853	1.56925	-0.488771	3.23109	0	0	0.0737853	-0.488771
0.0762418	1.56931	-0.496996	3.2811	0	0	0.0762418	-0.496996
0.0759625	1.57094	-0.506073	3.33174	0	0	0.0759625	-0.506073
0.07376	1.57212	-0.51539	3.38188	0	0	0.07376	-0.51539
0.0728364	1.56871	-0.524781	3.43152	0	0	0.0728364	-0.524781
0.0741254	1.56582	-0.534285	3.48166	0	0	0.0741254	-0.534285
0.0742549	1.56504	-0.542462	3.53191	0	0	0.0742549	-0.542462
0.0745567	1.56463	-0.550866	3.58195	0	0	0.0745567	-0.550866
0.0714876	1.56537	-0.55845	3.63206	0	0	0.0714876	-0.55845
0.0703872	1.56456	-0.564989	3.68168	0	0	0.0703872	-0.564989
0.0701128	1.5634	-0.570252	3.73147	0	0	0.0701128	-0.570252
0.0682297	1.56106	-0.573285	3.78144	0	0	0.0682297	-0.573285
0.0669848	1.56016	-0.575	3.83165	0	0	0.0669848	-0.575
0.0635059	1.55971	-0.573576	3.88173	0	0	0.0635059	-0.573576
0.0616631	1.56101	-0.570408	3.93198	0	0	0.0616631	-0.570408
0.0599843	1.56071	-0.563047	3.98202	0	0	0.0599843	-0.563047
0.0566677	1.56458	-0.554706	4.03272	0	0	0.0566677	-0.554706
