X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
-0.107803	1.55043	-0.423509	0.590146	0	0	-0.107803	-0.423509
-0.110187	1.54724	-0.421208	0.639559	0	0	-0.110187	-0.421208
-0.112397	1.54432	-0.41833	0.689172	0	0	-0.112397	-0.41833
-0.115891	1.54244	-0.415862	0.738768	0	0	-0.115891	-0.415862
-0.118598	1.5406	-0.41346	0.789078	0	0	-0.118598	-0.41346
-0.120937	1.53873	-0.40906	0.838629	0	0	-0.120937	-0.40906
-0.123775	1.53748	-0.403669	0.888432	0	0	-0.123775	-0.403669
-0.126239	1.5359	-0.399406	0.938482	0	0	-0.126239	-0.399406
-0.128249	1.53307	-0.393228	0.988029	0	0	-0.128249	-0.393228
-0.128793	1.53139	-0.386799	1.03771	0	0	-0.128793	-0.386799
-0.133777	1.53183	-0.381938	1.08764	0	0	-0.133777	-0.381938
-0.140458	1.53399	-0.389191	1.13779	0	0	-0.140458	-0.389191
-0.14073	1.53852	-0.4075	1.18756	0	0	-0.14073	-0.4075
-0.132601	1.54597	-0.432785	1.23726	0	0	-0.132601	-0.432785
-0.113064	1.5555	-0.462723	1.28734	0	0	-0.113064	-0.462723
-0.0934849	1.56115	-0.482205	1.33691	0	0	-0.0934849	-0.482205
-0.0748226	1.56571	-0.497941	1.38709	0	0	-0.0748226	-0.497941
-0.050406	1.56916	-0.514233	1.43727	0	0	-0.050406	-0.514233
-0.0300637	1.57217	-0.528693	1.48771	0	0	-0.0300637	-0.528693
-0.015473	1.572	-0.538652	1.53762	0	0	-0.015473	-0.538652
-0.00342955	1.57318	-0.548182	1.58843	0	0	-0.00342955	-0.548182
0.00557951	1.57369	-0.555038	1.63838	0	0	0.00557951	-0.555038
0.0135446	1.57283	-0.559699	1.68735	0	0	0.0135446	-0.559699
0.0190976	1.57166	-0.564214	1.737	0	0	0.0190976	-0.564214
0.0237345	1.57001	-0.568014	1.78658	0	0	0.0237345	-0.568014
0.0265494	1.57107	-0.57037	1.8367	0	0	0.0265494	-0.57037
0.0281517	1.57456	-0.571517	1.88633	0	0	0.0281517	-0.571517
0.0278365	1.57914	-0.575979	2.00098	0	0	0.0278365	-0.575979
0.0278365	1.57914	-0.575979	2.00137	0	0	0.0278365	-0.575979
