X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
0.0800385	1.75631	0.00473303	0.54449	0	0	0.0800385	0.00473303
0.0767755	1.75606	0.000512183	0.594435	0	0	0.0767755	0.000512183
0.0732377	1.7561	-0.00401199	0.644451	0	0	0.0732377	-0.00401199
0.0703486	1.75568	-0.00782186	0.694605	0	0	0.0703486	-0.00782186
0.0685797	1.75522	-0.0110956	0.744274	0	0	0.0685797	-0.0110956
0.0666887	1.75476	-0.0127718	0.794537	0	0	0.0666887	-0.0127718
0.0651988	1.7554	-0.0134576	0.844194	0	0	0.0651988	-0.0134576
0.0633641	1.75602	-0.0134822	0.893811	0	0	0.0633641	-0.0134822
0.0614589	1.75731	-0.0132192	0.943932	0	0	0.0614589	-0.0132192
0.0588411	1.75851	-0.0127026	0.993586	0	0	0.0588411	-0.0127026
0.0565756	1.75971	-0.0119445	1.04352	0	0	0.0565756	-0.0119445
0.0552	1.76042	-0.0116684	1.09241	0	0	0.0552	-0.0116684
0.0542435	1.76092	-0.0115986	1.14199	0	0	0.0542435	-0.0115986
0.0534568	1.76133	-0.0116968	1.1916	0	0	0.0534568	-0.0116968
0.0533866	1.76165	-0.0117223	1.24175	0	0	0.0533866	-0.0117223
0.0537741	1.76211	-0.0117227	1.29146	0	0	0.0537741	-0.0117227
0.0543518	1.76224	-0.0114633	1.34096	0	0	0.0543518	-0.0114633
0.0554909	1.76272	-0.0111622	1.39067	0	0	0.0554909	-0.0111622
0.0570964	1.76326	-0.0107391	1.44075	0	0	0.0570964	-0.0107391
0.0589317	1.76377	-0.0105106	1.49298	0	0	0.0589317	-0.0105106
0.0605792	1.76398	-0.0101011	1.53962	0	0	0.0605792	-0.0101011
0.0622901	1.76452	-0.00974518	1.59027	0	0	0.0622901	-0.00974518
0.0639923	1.7652	-0.00973696	1.64226	0	0	0.0639923	-0.00973696
0.06571	1.76526	-0.00974709	1.69043	0	0	0.06571	-0.00974709
0.0673384	1.76546	-0.0099563	1.7401	0	0	0.0673384	-0.0099563
0.0690204	1.76584	-0.0100848	1.78978	0	0	0.0690204	-0.0100848
0.0700133	1.76642	-0.00999999	1.83996	0	0	0.0700133	-0.00999999
0.0707777	1.76717	-0.00974745	1.89001	0	0	0.0707777	-0.00974745
0.0718532	1.7675	-0.00954807	1.94049	0	0	0.0718532	-0.00954807
