X	Y	Z	Time	xtrans	ytrans	x + xtrans	y + ytrans
0.404	1.60396	-0.0934743	0.53615	0	0	0.404	-0.0934743
0.403605	1.60322	-0.0940565	0.58584	0	0	0.403605	-0.0940565
0.404005	1.60277	-0.0949081	0.636023	0	0	0.404005	-0.0949081
0.404179	1.60286	-0.0957494	0.6861	0	0	0.404179	-0.0957494
0.404325	1.60245	-0.0960651	0.736262	0	0	0.404325	-0.0960651
0.404481	1.60189	-0.0962603	0.786416	0	0	0.404481	-0.0962603
0.404524	1.60159	-0.0962619	0.83654	0	0	0.404524	-0.0962619
0.404109	1.60196	-0.0967536	0.886658	0	0	0.404109	-0.0967536
0.403331	1.60183	-0.0967453	0.936815	0	0	0.403331	-0.0967453
0.403036	1.60216	-0.0975522	0.987548	0	0	0.403036	-0.0975522
0.402607	1.60134	-0.0973476	1.03714	0	0	0.402607	-0.0973476
0.40348	1.60206	-0.0975311	1.08711	0	0	0.40348	-0.0975311
0.403403	1.60225	-0.0966116	1.13725	0	0	0.403403	-0.0966116
0.402716	1.60204	-0.0966752	1.18738	0	0	0.402716	-0.0966752
0.401874	1.60206	-0.0963001	1.23751	0	0	0.401874	-0.0963001
0.401329	1.60374	-0.0961772	1.28778	0	0	0.401329	-0.0961772
0.40099	1.60461	-0.0960867	1.33787	0	0	0.40099	-0.0960867
0.399337	1.60591	-0.0951711	1.38795	0	0	0.399337	-0.0951711
0.397087	1.60627	-0.094404	1.43809	0	0	0.397087	-0.094404
0.394855	1.60581	-0.0939984	1.48822	0	0	0.394855	-0.0939984
0.390821	1.60544	-0.0944154	1.53845	0	0	0.390821	-0.0944154
0.386657	1.60415	-0.0928988	1.58854	0	0	0.386657	-0.0928988
0.383873	1.60477	-0.0921457	1.63855	0	0	0.383873	-0.0921457
0.381414	1.60539	-0.0910062	1.68872	0	0	0.381414	-0.0910062
0.379989	1.60542	-0.0892756	1.73903	0	0	0.379989	-0.0892756
0.379753	1.60499	-0.08817	1.78897	0	0	0.379753	-0.08817
0.380576	1.60429	-0.0880276	1.83909	0	0	0.380576	-0.0880276
